ContactID,name,first_name,last_name,Dear,address1,city,state,zip,Region,Country,Title,work_phone,work_phone_ext,HomePhone,MobilePhone,fax_number,email,FedexNumber,AirborneNumber,FEDexPrefered,AirbornePrefered,ship_airborn,ship_fedex,ShipTo,ShipToAtt,ShipToAddress,ShipToCity,ShipToState,ShipTozipcode,SHIPTOALT
453054744,Universal subaru,Katherine,Zapata ,,42-01 Northern Blvd,Long Island City,NY,11101,,,,718-391-0505,,,,,,0111 0912 8,774777395,True,False,False,False,,,,,,,False
453054745,,Kenya,ups,,11180 Veirsmill Road,Wheaton,MD,20902,,,20645x,301-946-0001,266,,,,,205118411,,True,False,False,False,,,,,,,False
453054746,J&R Imports dba Nissan of Queens,TITLE CLERK,,,93-25 Rockaway Blvd,Ozone Park,NY,11416,,,,718-835-8300,,,,,,,207752044,False,True,False,False,,,,,,,False
453054747,Nissan of Queens,, ,,250 Northern Blvd,Great Neck,NY,11021,,,Pat,5164827700,5032,,7188358300,,,246897662,,True,False,False,False,,,,,,,False
453054748,Competition/ Smithtown Infinti Inc. ,Title Clerk ,,,601 Jericho Turnpike,Smithtown,NY,11787,,,t/clerk,631-361-4636,,,,,,452585766,,True,False,False,False,,,,,,,False
453054749,Honda of New Rochelle,Cameron,1357 ,,25 East Main Street,New Rochelle ,NY,10801,,,,914-636-2000,,,,,,265545840,,True,False,False,False,,,,,,,False
453054750,Silver  Star  Auto,Nicole, ,,3611  Northern  Blvd,Long Island City,NY,11101,,,,718  361 2332,,,,,,2542 9498 5,,True,False,False,False,,,,,,,False
453054751,Land Rover of Hiltonhead,Debbie, ,,100 Okatie Blvd,Bluffton,SC,29910,,,t/clerk,843-705-7493,,,,,,,2249 9353 4,False,True,False,False,,,,,,,False
453054752,Naples  Motor Sports,Tony, ,,1361  N  Airport  Road,Naples,FL,34104,,,,941  430  5655,,,,,,253641878,,True,False,False,False,,,,,,,False
453054753,Toyota Of Hackensack,Jen,ups,,278  River  St,Hackensack,NJ,07601,,,,201  488  7777,,,,,,,055353,False,True,False,False,,,,,,,False
453054754,Smith Cairns Ford of White Plains,SEND TO SMITH ,CAIRNS YONKERS ,,80 Westchester Ave,White Plains,NY,10601,,,,914-761-6655,,,,,,,,False,False,False,False,,,,,,,False
453054755,Harriman Chevrolet,Doreen, ,,101 Maher Lane,Harriman,NY,10926,,,t/clerk,845-928-2245,,,,,,,105246034,False,True,False,False,,,,,,,False
453054756,Premier Ford Linc Merc,, ,,5001 Glennwood Road,Bklyn,,11234,,,t/clerk,718-258-7200,,,,,,2328 9241 2,,True,False,False,False,,,,,,,False
453054757,Barry Volvo Pontiac,Laurie,,,166 Connell Hwy,Newport ,RI,02840,,,t/clerk,401-847-5600,,,,,,,7868 7357,False,True,False,False,,,,,,,False
453054758,Hoffman Chevrolet/BMW,Deborah,Anderson,,425 Bloomfield Avenue,Bloomfield ,NJ,07003,,,t/clerk,973-748-8200,,,,,,,5162 8171,False,True,False,False,,,,,,,False
453054759,Harrisonburg Honda Mitsu Hyundai,Karen,Chapman,,2675 S. Main Street,Harrisonburg ,VA,22801,,,t/clerk,540-434-1361,,,,,,1040-5801-9,,True,False,False,False,,,,,,,False
453054760,Route 1 Toyota/Automall,Melissa, ,,90-100  Route 1 North,Avenel,NJ,07001,,,t/clerk,732-815-0500,,,,,,,1613 7957 5,False,True,False,False,,,,,,,False
453054761,Paragon Acura,Vangie ,,,56-02 Northern Boulevard ,Woodside,NY,11377,,,,718-507-3900,,,,,,2455 3421 3,,True,False,False,False,,,,,,,False
453054762,Becker  Wagonmaster,Carol, ,,4611  Hamilton  Blvd,Allentown,PA,18103,,,,610  395  3745,,,,610  395  7032,,,139987487,False,True,False,False,,,,,,,False
453054763,Bronx  Hyundai,Kay, ,,4353  Bronx  Blvd,Bronx,NY,10466,,,,718  944  5100,,,,,,,129022691,False,True,False,False,,,,,,,False
453054764,Legacy Nissan,Sharnette,,,939 Old Country Road,Westbury,NY,11590,,,,516-338-5600,,,,,,286573622,,True,False,False,False,,,,,,,False
453054765,Hillside Honda,DAVID WACHTEL,\,,139-07 Hillside Avenue,Jamaica,NY,11435,,,t/clerk,718-657-7810,,,,,,1022-7598-5,,True,False,False,False,,,,,,,False
453054766,Wayne Mazda,STACY,UPS,,1244 Route 23 North,Wayne,NJ,07470,,,t/clerk,973-694-7700,,,,,,, 69R653,False,True,False,False,,,,,,,False
453054767,Rizzo Ford,Susan, ,,1703 Mineral Spring Avenue,N. Providence,RI,02904,,,t/clerk,401-353-2300,,,,,,,1117 5469 0,False,True,False,False,,,,,,,False
453054768,Rothrock Nissan Chrysler,Jeanette t/clerk, ,,Route 22 & 15th Street,Allentown,PA,18104,,,,610-439-8485,,,,,,0181 0117 3,,True,False,False,False,,,,,,,False
453054769,Richard Catena Auto Wholesalers,Evie, ,,430 Industrial Avenue,Teterboro,NJ,07608,,,t/clerk,201-329-6262,,,,,,111281114,,True,False,False,False,,,,,,,False
453054770,Rockland Kia/Rockland Resource Group,Doreen, ,,114 Rte 59,Monsey,NY,10952,,,t/clerk,845-426-7849,,,,,,2732 1384 8,,True,False,False,False,,,,,,,False
453054771,Chrysler Jeep of Maplewood/ Dodge of Maplewood,Mary,UPS,,225 Riverdrive,Passaic,NJ,07055,,,Clerk,973-777-1600,362,,,,,,A3R203,True,False,False,False,,,,,,,False
453054772,Toyota of Clifton Park,Mary, ,,Route 146 POB 552,Mechanicsville,Ny,12118,,,t/clerk,518-664-4444,,,,,,207329053,,True,False,False,False,,,,,,,False
453054773,Sussex Honda,Wendy, ,,57 Hampton House Road Rte 206 N.,Newton,NJ,07860,,,t/clerk,973-579-3500,,,973-300-3529,,,1751 0936 6,,True,False,False,False,,,,,,,False
453054774,Rallye  Lexus,Debbie, ,,20  Cedar  Swamp  Road,Glen  Cove,NY,11542,,,,516  676  4000,,,,,,168733860,,True,False,False,False,,,,,,,False
453054775,Auto Connection,Ruth, ,,2860 SUNRISE HIGHWAY,BELLMORE,NY,11710,,,,516-557-0557,,,,516  333  7352,,240471558,,True,False,False,False,,,,,,,False
453054776,Five Towns Chrysler,ANNETTE,,,553 Burnside Avenue,Inwood,NY,11096,,,t/clerk,516-239-1211,202,,7187109924,,,231832745,,True,False,False,False,,,,,,,False
453054777,Orange County Bmw(SEE HARRIMAN CHEVROLET),Dee, ,,1424 Rte 9W ,Highland Falls,NY,10928,,,t/clerk,845-446-4269,,,,,MUST SEND ALL WORK THERE ATTENTION DEE,,,False,False,False,False,,,,,,,False
453054778,Toyota  Of  Newburgh,Brenda, ,,2934  Rt   9 West,New  windsor,NY,12553,,,,845-561-0340,,,,,,126016468,,True,False,False,False,,,,,,,False
453054779,North Shore Lincoln Mercury,, ,,5316 Nesconset Highway,Port Jefferson Station ,NY,11776,,,t/clerk,631-473-6900,,,,,,,7762 0640,False,True,False,False,,,,,,,False
453054780,Ford of Branford,Denise, ,,301 East Main Street,Branford,CT,06405,,,t/clerk,203-488-8321,,,,,,,2249 0299 7,False,True,False,False,,,,,,,False
453054781,Baron    Lincoln    Mercury, R osa, ,,201 16    Northern  Blvd,Bayside,NY,11361,,,,718  631  9600,,,,718  631  2037,,,91769361,False,True,False,False,,,,,,,False
453054782,Mercedes Benz Of Nanuet,Margit, ,,99  Rt  304,Nanuet,NY,10954,,,,845  624  1500,,,,,,272218706,,True,False,False,False,,,,,,,False
453054783,Giuffre Hyundai of White Plains,, ,,460 White Plains Road,White Plains,NY,10607,,,t/clerk,914-328-3500,,,,,,2682 9688 3,,True,False,False,False,,,,,,,False
453054784,Lexus of Northborough,Kathy, ,,14 Belmont Street,Northborough,MA,01532,,,t/clerk,508-870-3222,,,508-870-1991,,,266396708,,True,False,False,False,,,,,,,False
453054785,Frank Van Tag,Vanessa, ,,119 W Lincoln Highway,Pendel,PA,19047,,,,,,,,,,10613209 7,,True,False,False,False,,,,,,,False
453054786,Performance Motor Cars,, ,,1401 Rte 9,Wappinger Falls,NY,12590,,,t/clerk,845-297-5500,,,,,,,2244 8447 8,False,True,False,False,,,,,,,False
453054787,Hammonton Ford Mercury,Carol,UPS!!!!!!!!,,301 South White Horse Pike,Hammonton,NJ,08037,,,t/clerk,609-561-8899,,,,,THEY USE UPS ACCT T93T54,,,False,False,False,False,,,,,,,False
453054788,Marty Sussman Acura,Amanda, ,,538 Route 38 East,Maple Shade,NJ,08052,,,t/clerk,856-722-9600,1517,,,,,,1066 8374,False,True,False,False,,,,,,,False
453054789,East Coast Toyota Mazda,Audrey, ,,85 Route 17 South,Woodridge,NJ,07075,,,t/clerk,201-806-3206,,,,,,173374836,,True,False,False,False,,,,,,,False
453054790,White Plains Jaguar,Nicki,UPS,,258 East Main Street,Elmsford,NY,10523,,,t/clerk,914-347-3377,,,,,,,,False,False,False,False,,,,,,,False
453054792,Hyannis Honda/Xiphias Enterprises,Christina,Pines,,830 W. Main Street,Hyannis,MA,02601,,,,(508) 778-7878 ,,,,,,111479704,,True,False,False,False,,,,,,,False
453054793,Huntington Kia Suzuki Superstore,, ,,2057 E. Jericho Tpke,Elwood,NY,11743,,,t/clerk,631-858-1900,,,,,,,192946005,False,True,False,False,,,,,,,False
453054794,Atlantic Chevrolet,Gina,,,1356 Sunrise HWY ,Bayshore,NY,11706,,,,631  665  0002,3018,,,,,449981987,,True,False,False,False,,,,,,,False
453054795,B.C. Benjamin Motor Sales Inc,Anita, ,,300 Great Neck Road ,Great Neck,NY,11021,,,t/clerk,516-466-6606,,,516-829-4572,,,,,True,False,False,False,,,,,,,False
453054796,Tarbox Toyota,Shelly, ,,3671 Quaker Ln ,North Kingstown,RI,02852,,,t./clerk,401-884-5438,,,,,,2046 0857 1,,True,False,False,False,,,,,,,False
453054797,White  Plains  Mazda,Gina  , Smith,,35  W  Post  Road,White  Plains,NY,10606,,,,914  993  3366,,,,,,,778919395,False,True,False,False,,,,,,,False
453054798,Warnock Chev/Ford/Dodge,Georgia, ,,175 Route 10 ,East Hanover,NJ,07936,,,t/clerk,973-644-3200,,,,,,,1289 1394 0,False,True,False,False,,,,,,,False
453054799,Devan Motors/Devan Infiniti,, ,,26 Commerce Dr ,Fairfield,Ct,06825,,,t/clerk,203-255-7500,,,,,,138801756,,True,False,False,False,,,,,,,False
453054800,Hyundai of Manhattan,, ,,646 11th Avenue,New York,NY,10036,,,t/clerk,212-459-1500,,,,,,,,False,False,False,False,,,,,,,False
453054801,Towne  Toyota,DO NOT SHIP ,HAS OWN AIRBILL,,1499  Route  46,Ledgewood,NJ,07852,,,,973  584  8100,,,,,,,V24-229,False,True,False,False,,,,,,,False
453054802,Smythe Volvo,Lisa,,,40 River Road,Summit,NJ,07901,,,t/clerk,908-273-4200,,,,,,1611 5742 2,058931,True,False,False,False,,,,,,,False
453054803,Passport Infiniti,Pam,Goodwin,,150 South Pickett Street,Alexandria,VA,22304,,,t/clerk,703-461-1500,,,,,,1599 3213 3,,True,False,False,False,,,,,,,False
453054804,Karl Chevrolet ,Mike,Clarke,,261 Elm Street,New Canaan,Ct ,06840-5381,,,t/clerk,203-966-9508,,,,,,1040-8455-9,,True,False,False,False,,,,,,,False
453054805,WOODBURY  CHEVROLET,, ,,729 Main St South,Woodbury,CT,06798,,,t/clerk,203-263-2500,,,,203-263-5542,,119103983,,True,False,False,False,,,,,,,False
453054806,Ocean Mitsubishi,Gina, ,,870 Quaker Lane ,Warwick,RI,02818,,,t/clerk,401-886-0700,,,,,,,1440 0469 0,False,True,False,False,,,,,,,False
453054807,Geo M. Yocum Inc.,Jane, ,,323 East Main Street,Lansdale ,Pa,19446,,,t/clerk,215-855-1153,,,,,,1068-5113-1,,True,False,False,False,,,,,,,False
453054808,Healey  Brothers  Hyundai,, ,,774  N  Bedford  Rd,MT  Kisco,NY,10549,,,t/clerk,914  241  3801,,,,914  241  4546,,2365 6468 1,,True,False,False,False,,,,,,,False
453054809,BOB SHARP MOTORS,CLAUDIA, ,,978 DANBURY RD,WILTON ,CT,06897,,,,203-544-8371,,,,,,,60447770,False,True,False,False,,,,,,,False
453054810,Reynolds Garage & Marine Inc.,Brian , ,,264 Hamburg Road,Lyme ,Ct,06371,,,,860-434-0028,,,,,,146055052,,True,False,False,False,,,,,,,False
453054811,Bob Zankyl Inc.,, ,,6454-6456 East Rogers Circle,Boca Raton ,FL,33487,,,t/clerk,561-470-0067,,,,,,,2137 0533 8,False,True,False,False,,,,,,,False
453054812,Star Nissan,Jacquie, ,,206- 26 Northern Blvd,Bayside,NY,11361,,,,718-428-1700,,,,,,246897620,,True,False,False,False,,,,,,,False
453054813,Midstate Motors Car/Millenium Volkswagen,Marie, ,,355 North Gaston Avenue,Somerville,NJ,08876,,,t/clerk,908-685-1033,,,,,,,1665 4144 3,False,True,False,False,,,,,,,False
453054814,Route 1 Automall/Sansone ,janisa, ,,90-100 Rte 1 North,Avenel,NJ,07001,,,t/clrk,732-815-2330,,,,,,451510541,,True,False,False,False,,,,,,,False
453054815,Hunts Point Auto Sales ,Mike,,,565 Hunts Points Avenue,Bronx,NY,10474,,,t/clerk,718-991-8808,,,917-567-3397,,,1750 5833 8,,True,False,False,False,,,,,,,False
453054816,Essex Valley Mazda,Bob,Tutino,,7 Main Street,Ivorytown ,CT,06442,,,t/clerk,860-767-2191,,,,,,1287 5260 9,,True,False,False,False,Essex Valley Mazda, , , , , ,False
453054817,Northern  Auto  Group,Salena, ,,37 21  Northern  Blvd,LIC,NY,11101,,,,1718  786 0004,,,,,,,183484762,False,True,False,False,,,,,,,False
453054818,Millenium Volkswagen,paula, ,,355 North Gaston Avenue,Somerville ,NJ,08876,,,t/clerk,908-685-1033,219,,,,,,1665 4144 3,False,True,False,False,,,,,,,False
453054819,HBo,Debbie,Mullins,,8545 Leesburg Pike,Vienna,Va,22182,,,t/clerk,703-442-8200,,,,,,,,True,False,False,False,,,,,,,False
453054820,Motors,Yolanda, ,,107 Myrtle Avenue,Stamford ,CT,06902,,,t/clerk,508-775-4526,,,,,,1611 6618 9,,True,False,False,False,,,,,,,False
453054821,New Roc City Dodge,Jennifer, ,,125 Main Street,New Rochelle ,NY,10801,,,t/clerk,914-235-9455,,,,,,,1899 6474 0,False,True,False,False,,,,,,,False
453054822,Herb Chambers of Auburn,Andy or Nick,,,809  Washington Street,Auburn,MA,01501,,,t/clerk,508-832-9990,,,,,,116380897,,True,False,False,False,,,,,,,False
453054823,Classic Audi,Jamie , DO NOT SHIP,,541 White Plains Road,Eastchester,NY,10709,,,,914-779-2020,,,,,,103065259,,True,False,False,False,,,,,,,False
453054824,McDermott Auto Group(Lexus &Chevrolet),Donna, ,,655 Main Street,East Haven ,CT,06512,,,t/clerk,203-466-9999/1000,,,,,,,,False,False,False,False,,,,,,,False
453054825,Stateline Nissan,Kathy, ,,225 Boston Post Rd,Port Chester,NY,10573,,,t/clerk,914-937-1777,,,,,THEY USE UPS!!!!!! ACCT#43E20E,,,False,False,False,False,,,,,,,False
453054826,Westboro Motors Inc,ups, ,,271 Turnpike Road ,Westboro ,MA,01581,,,01x433,508-366-1741,,,,,,,01x433,False,False,False,False,,,,,,,False
453054827,Riverhead Toyota,JANINE, ,,1655 Route 58,Riverhead,NY,11901,,,t/clerk,631-727-7722,,,,,,107422617,,True,False,False,False,,,,,,,False
453054828,WS Healey Chevrolet Buick,Victoria, ,,5216 Route 17M,New Hampton,NY,10958,,,t/clerk,845-343-1400,,,,,,122324079,,True,False,False,False,,,,,,,False
453054829,Central Avenue Nissan,kristen,,,1919 Central Park Avenue,Yonkers,NY,10710,,,t/clerk,914-961-3900,,,,,,327140701,,True,False,False,False,,,,,,,False
453054830,Open Road Honda ,julia, ,,50 US Route 1,Edison,NJ,08817,,,t/clerk,732-985-0290,597,,,,,105244487,,True,False,False,False,,,,,,,False
453054831,Beltway Toyota,Kendra,  ,,4600 Branch Avenue,Marlow Heights,MD,20748,,,t/clerk,301-899-6000,,,,,,12456870-6,,True,False,False,False,,,,,,,False
453054832,Millenium Infiniti,Jennifer, ,,1225 North Blvd,Manhasset,NY,11030,,,t/clerk,516-773-1000,,,,,,2778 5616 6,,True,False,False,False,,,,,,,False
453054833,zzzz,, ,,120 Rte 46 West,Little Ferry,NJ,07643,,,t/clerk,201-440-3362,,,,,,2823 5646 5,,True,False,False,False,,,,,,,False
453054834,Smith Motors pf Haverhill,Loren, ,,420 River Street,Haver Hill,MA,01832,,,t/clerk,978-372-2552,,,,,,1035 84914,,True,False,False,False,,,,,,,False
453054835,Galaxy Toyota,Linda,,,750 Highway 36,Eatontown,NJ,07724-2597,,,t/clerk,732-544-1000,,,,,THEY USE DHL ACCT 7587 6163 1,105-24-0899,,True,False,False,False,,,,,,,False
453054836,Flexilease,Barbara,Toth,,105 Church Street ,Aberdeen,NJ,07747,,,t/.clerk,732-290-1600,,,,732-290-1603,800-333-1958,,2229 6123 7,False,True,False,False,,,,,,,False
453054837,VOB Auto Sales,Tammy, ,,,,,,,,t/clerk,301-770-6100,,,,,,,,False,False,False,False,,,,,,,False
453054838,Weeks Auto/Danbury Porsche Audi,Heather,,,29 Sugar Hollow road,Danbury ,CT,06810,,,t/clerk,203-546-6566,,,,,UPS ACCT V534F1,1253 7231 7,,True,False,False,False,,,,,,,False
453054839,Land Rover of Massapequa,Chris,UPS!!!!!!!!!!!!,,5730 Merrick Road,Massapequa,NY,11758,,,t/clerk,516-795-7200,,,,,,,UPS# F07693,False,False,False,False,,,,,,,False
453054840,Jamaica Towing,, ,,170-28 Jamaica Avenue,Jamacia,NY,11432,,,clerk,718-657-5222,,,,,,,2167 3635 8,False,True,False,False,,,,,,,False
453054841,Cycle World of Cherry Hill,Lisa,Smith,,315 E Rte 70,Cherry Hill,NJ,08034,,,t/clerk,856-795-7001,25,,,856-795-7079,,,1851 9809 0,False,True,False,False,,,,,,,False
453054842,Tate Chrysler Dodge,,UPS!!!!!!!!!!!!!!!!!!!!!,,7139 Ritchie HWY,Glenburnie ,MD,21061,,,t/clerk,410-863-5540,,,,,,,E053E9,False,True,False,False,,,,,,,False
453054843,Healey Chevrolet-Oldsmobile Inc.,Jackie, ,,410 Fishkill Avenue,Beacon,NY,12508,,,t/clerk,845-831-1975,,,,,,1259-7044-3,,True,False,False,False,,,,,,,False
453054844,Malouf Ford,, ,,Route 1 N. Commerce Blvd,North Brunswick,NJ,08902,,,t/clerk,732-951-0300,,,,,,,1458 6295 0,False,True,False,False,,,,,,,False
453054845,Clinton  Honda  2000,Tiffany, ,,1511  Route  22  East,Annandale,NJ,08801,,,,908  735  0700,,,,908  735  6065,,,75498669,False,True,False,False,,,,,,,False
453054846,Metro Ford/Kia,Jackie, ,,1651 New State Hwy,Raynham ,MA,02767,,,t/clerk,877-405-7844,,,,,,,69064F,False,True,False,False,,,,,,,False
453054847,Fairfield Motors ,, ,,,,,,,,,,,,,,,,,False,False,False,False,,,,,,,False
453054848,Fairfield Motors DBA Route 23 Honda,Kim, ,,700 Rte 23 ,Pompton Plains,NJ,07444,,,t/clerk,973-831-9500,,,973-831-4136,,OWNERS(ADAM & JESSICA BARISH),,7923 3368,False,True,False,False,,,,,,,False
453054849,Bergeys Chevrolet,Susan, ,,518 Route 309,Colmar,PA,18915,,,t/clerk,215-822-4100,,,,,,2559-5135-1,,True,False,False,False,,,,,,,False
453054850,Wagner Ford Nissan,Sue, ,,1285 Hopemeadow Street,Simsbury,CT,06070,,,t/clerk,860-658-0471,,,,,,,7935 8306,False,True,False,False,,,,,,,False
453054851,L,michelle, ,,657  Danbury  Road,Wilton,CT,06897,,,,888  838  9797,,,,203  544  8315,,,156834685,False,True,False,False,,,,,,,False
453054852,Obrien  Imports  Inc,, ,,801  Lafayette  Avenue,Hawthorne,NJ,07506,,,,973  427  3888,,,,973  427  0200,,105899386,,True,False,False,False,,,,,,,False
453054853,Dobler Chevrolet,Linda, ,,257 Norht Franklin Street,Hempstead,NY,11550,,,t/clerk,516-489-2500,,,,,,1038 7097 6,,True,False,False,False,,,,,,,False
453054854,Geis  Auto  Mall,Dianna, ,,Route  6  Westbrook  Drive,Peekskill,NY,10566,,,,914  528 4347,,,,,,,176546545,False,True,False,False,,,,,,,False
453054871,Chicopee Chevy Olds Cad,Christine/Rose, ,,505 Memorial Drive,Chicopee,MA,01020,,,t/clerk,413-592-4641,,,,,,,1670 8544 1,False,True,False,False,,,,,,,False
453054872,Saccucci Lincoln Mercury,Laurie, ,,1350 West Main Road,Middletown,RI,02842,,,t/clerk,401-847-4737,,,,,FAX#401-847-4766,1128 2298 4,,True,False,False,False,,,,,,,False
453054873,Nanuet Chrysler Plymouth,, ,,60 Route 304,Nanuet,NY,10954,,,t/clerk,845-627-3700,,,,,,,229876137,False,True,False,False,,,,,,,False
453054874,Koeppel Hyundai,, ,,43-43 Northern Blvd,Long Island City,NY,11101,,,t/clerk,718 361-6900,,,,718 361-6979,,,2128 4150 5,False,True,False,False,,,,,,,False
453054875,Mercedes Benz of Alexandria,Amanda, ,,200 South Pickett St,Alexandria,VA,22304-4784,,,t/clerk,703-341-2129,,,,,,260602764,,True,False,False,False,,,,,,,False
453054876,Phil Smith Chevrolet Buick,, ,,1640 N State Rd 7,Lauderhill ,FL,33313,,,t/clerk,954-739-1400,,,,,,,1123 3109,False,True,False,False,,,,,,,False
453054877,Penn Auto Sales of Rte 21 Inc.,Pedro, ,,1225  Mc Carter Hwy Rte 21,Newark ,NJ,07104,,,t/clerk,973-589-4000,,,,,,2179 9333 4,,True,False,False,False,,,,,,,False
453054878,Poughkeepsie Nissan,Michelle Vargas, ,,1445 Route 9,Wappingers Falls ,NY,12590,,,t/clerk,845-297-4314,,,,,,301070233,,True,False,False,False,,,,,,,False
453054879,Southampton Buick Pontiac GMC,Sandy, ,,630 Hampton Rd,Southampton,NY,11968-3003,,,t/clerk,631-283-2200,,,,,,1544 5085 8,,True,False,False,False,,,,,,,False
453054880,Mercedes Benz of Danbury,t/clerk/Eve, ,,100 Federal Road,Danbury ,CT,06810,,,,203-778-6333,,,,,,2549 6300 3,,True,False,False,False,,,,,,,False
453054881,King Olds Chev,t/clerk, ,,139 Pomfret St,Putnam,CT,06260,,,,,,,,,,1621 5070 7,,True,False,False,False,,,,,,,False
453054882,Karp Automotive,Stephanie, ,,400 Sunrise Hwy,Rockville Center,NY,11570,,,,516-764-0200,,,,,,203598777,,True,False,False,False,,,,,,,False
453054883,Wilson Powell Lincoln/Dar Cars Linc Merc,t/clerk, ,,4700 Branch Ave,Temple Hills,MD,20748,,,,301-899-1100,,,,,,,9566 6710 0,False,True,False,False,,,,,,,False
453054884,Millennium  Honda,do not ship till leslie/lee ok, ,,117  N  Franklin  St,Hempstead,NY,11550,,,,516-481-2800,,,516-770-0827 CELL,,,278932281,,True,False,False,False,,,,,,,False
453054885,Terry Chrysler Jeep Inc,t/clerk/Kolleen, UPS!!!!!!!!!!!!!!!!!!!!!!!,,Route 50 Box 398,Bunt Hills,NY,12027,,,,518-399-2309,,,,,ACCT# 53E1E5,,,False,False,False,False,,,,,,,False
453054886,Hancock Buick Company,t/clerk/Terrry, ,,3905 W Beltine Blvd,Colombia,SC,29204-1503,,,,803-252-7271,,,,,,,,False,False,False,False,,,,,,,False
453054887,E W Kaufmann,t/clerk/Robin,Connor ,,1320 Industrial Highway,Southampton,PA,18966-0529,,,,215-364-0240,,,,,,1236 9260 8,,True,False,False,False,,,,,,,False
453054888,Volvoville/Drivepoint,t/clerk/Lois,UPS!!!!!!!!!!!!!!!!!!!!!!,,5700 Merrick Rd,Massapequa,NY,11758,,,,516-798-4800,,,,,ACCT# F07692,,,False,False,False,False,,,,,,,False
453054889,Carl Gregory Chrysler Jeep Hyundai,Dee Ann, ,,3000 Northlake Pkwy. Bldg #100,Columbus,GA,31909,,,,706-243-3918,,,,,,235241145,,True,False,False,False,,,,,,,False
453054890,Saturn of Rte 23,cindy/lisa,,,561 Route 23 ,Pompton Plains,NJ,07444,,,,973-839-2222,,,973-839-5950,,,,7237 1927,False,True,False,False,,,,,,,False
453054891,Fireside Nissan,t/clerk Crystal, ,,685 S.  Washington Street,N. Attleboro,MA,02760,,,,508-695-3515,,,,,,,7999 2099,False,True,False,False,,,,,,,False
453054892,Jaguar of Huntington,Jessica t/clerk,UPS,,1249 E. Jericho Turnpike,Huntington,NY,11743,,,,631-427-2222,,,,,,,Y04758,False,True,False,False,,,,,,,False
453054893,Bennett Jaguar/Infiniti of  Wilkes Barre,Beverly t/clerk, ,,1060 Highway 315,Wilkes Barre,PA,18705,,,,570-829-6500,,,570-970-9032,,,2471 4013 1,,True,False,False,False,,,,,,,False
453054894,Champion Motor Group,Meghan t/clerk, ,,760 Jericho Turnpike,Woodbury,NY,11797-1801,,,,631-351-0100,,,,,,1780 6208 5,,True,False,False,False,,,,,,,False
453054895,Yonkers Mitsubishi,Vikki,,,1850 Central Park Avenue,Yonkers,NY,10710,,,t/clerk,914-961-7750,,,,,,,8008 2106,False,True,False,False,,,,,,,False
